Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality,total_particles,pm_ratio,log_PM2.5,log_PM10,log_CO,log_NO2,log_SO2,unhealthy
25.0,54.9,3.4,8.8,22.1,5.1,0.85,11.1,465,Good,12.200000000000001,0.3863635924586827,1.4816045409242156,2.2823823856765264,0.6151856390902334,3.139832617527748,1.8082887711792655,0
30.0,76.4,16.2,18.9,15.9,6.3,1.05,12.3,315,Good,35.099999999999994,0.8571428117913856,2.8449093838194073,2.990719731730447,0.7178397931503169,2.8273136219290276,1.9878743481543455,0
23.3,49.1,1.6,6.7,16.1,3.8,1.06,10.3,222,Good,8.3,0.23880593450657694,0.9555114450274363,2.0412203288596382,0.7227059828014898,2.8390784635086144,1.5686159179138452,0
35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576,Moderate,17.2,0.40983603198065316,1.791759469228055,2.580216829592325,0.9162907318741551,3.0106208860477417,3.044522437723423,0
24.7,65.1,1.2,4.0,23.4,3.1,1.03,11.1,461,Good,5.2,0.2999999250000187,0.7884573603642702,1.6094379124341003,0.708035793053696,3.1945831322991562,1.410986973710262,0
23.5,50.8,5.5,10.7,26.4,4.1,0.8,11.3,383,Good,16.2,0.5140186435496595,1.8718021769015913,2.4595888418037104,0.5877866649021191,3.3105430133940246,1.62924053973028,0
27.7,68.1,11.0,19.6,21.2,9.0,1.33,5.7,420,Moderate,30.6,0.5612244611620172,2.4849066497880004,3.0252910757955354,0.8458682675776092,3.100092288878234,2.302585092994046,0
39.8,63.6,5.0,19.4,25.1,7.4,2.27,4.5,681,Poor,24.4,0.25773194547773476,1.791759469228055,3.0155349008501706,1.184789984909162,3.261935314328648,2.128231705849268,0
43.1,69.1,2.4,16.6,30.0,12.2,2.08,5.9,657,Poor,19.0,0.14457830454347562,1.2237754316221157,2.8678989020441064,1.1249295969854831,3.4339872044851463,2.580216829592325,0
31.0,65.1,7.6,8.9,23.4,4.2,1.11,13.7,580,Good,16.5,0.8539324883221924,2.151762203259462,2.2925347571405443,0.7466879474879752,3.1945831322991562,1.6486586255873816,0
23.5,74.6,0.3,6.6,16.8,3.9,1.22,13.1,491,Good,6.8999999999999995,0.04545453856749416,0.262364264467491,2.028148247292285,0.7975071958841881,2.8791984572980396,1.589235205116581,0
40.7,64.4,4.0,16.3,30.0,11.1,1.55,6.8,504,Moderate,20.3,0.24539875795099642,1.6094379124341003,2.8507065015037334,0.9360933591703349,3.4339872044851463,2.4932054526026954,0
34.9,68.1,14.5,27.0,31.2,19.5,2.11,4.4,726,Poor,41.5,0.5370370171467771,2.740840023925201,3.332204510175204,1.1346227261911428,3.4719664525503626,3.0204248861443626,0
27.7,62.4,0.2,4.6,15.3,5.7,1.06,13.3,239,Good,4.8,0.04347825141777144,0.18232155679395465,1.7227665977411035,0.7227059828014898,2.791165107812717,1.9021075263969205,0
28.9,48.1,2.2,5.6,23.1,5.9,1.09,10.6,465,Good,7.8,0.3928570727040942,1.1631508098056809,1.8870696490323797,0.7371640659767197,3.1822118404966093,1.9315214116032138,0
30.2,62.7,3.8,11.4,13.6,7.5,1.02,15.0,270,Good,15.2,0.3333333040935698,1.5686159179138452,2.517696472610991,0.7030975114131134,2.681021528714291,2.1400661634962708,0
22.6,61.0,18.8,25.7,15.0,2.2,1.02,14.7,298,Good,44.5,0.7315174812639113,2.9856819377004897,3.2846635654062037,0.7030975114131134,2.772588722239781,1.1631508098056809,0
32.2,95.9,3.0,12.3,32.2,5.5,1.38,6.6,485,Poor,15.3,0.24390241919492528,1.3862943611198906,2.5877640352277083,0.8671004876833833,3.502549875922443,1.8718021769015913,0
32.6,92.5,5.4,10.9,26.2,12.9,1.32,5.6,377,Moderate,16.3,0.4954127985859818,1.8562979903656263,2.4765384001174837,0.8415671856782186,3.3032169733019514,2.631888840136646,0
35.4,68.8,29.2,40.7,32.6,8.8,1.74,5.6,650,Moderate,69.9,0.7174446998170835,3.407841924380824,3.730501128804756,1.007957920399979,3.5145260669691587,2.2823823856765264,0
23.6,40.4,10.7,14.1,26.6,7.4,1.03,14.7,319,Good,24.799999999999997,0.7588651944067238,2.4595888418037104,2.714694743820879,0.708035793053696,3.3178157727231046,2.128231705849268,0
32.2,79.5,52.1,54.7,20.3,9.3,1.67,8.5,448,Moderate,106.80000000000001,0.9524679899000368,3.9721769282478934,4.019980146933238,0.9820784724121582,3.0587070727153796,2.33214389523559,1
31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344,Moderate,24.0,0.6438355723400294,2.341805806147327,2.747270914255491,0.8372475245337022,3.427514689979529,2.451005098112319,0
29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516,Moderate,84.5,0.7978723234495251,3.6506582412937387,3.871201010907891,0.9669838461896731,3.4372078191851885,2.186051276738094,1
25.9,76.7,13.8,17.9,17.4,5.0,1.2,10.3,251,Good,31.7,0.7709496776005768,2.6946271807700692,2.9391619220655967,0.7884573603642702,2.91235066461494,1.791759469228055,0
20.9,42.5,1.8,5.2,13.0,5.8,1.01,10.7,297,Good,7.0,0.3461537795858116,1.0296194171811581,1.824549292051046,0.6981347220709844,2.6390573296152584,1.916922612182061,0
35.0,58.7,0.6,7.1,19.9,13.2,1.58,5.1,361,Moderate,7.699999999999999,0.08450703035112249,0.4700036292457356,2.0918640616783932,0.9477893989335261,3.039749158970765,2.653241964607215,0
28.3,71.1,16.1,19.8,19.0,3.2,0.97,10.1,256,Good,35.900000000000006,0.8131312720640772,2.8390784635086144,3.0349529867072724,0.6780335427498971,2.995732273553991,1.4350845252893227,0
20.5,62.5,5.4,8.9,25.7,8.0,1.12,10.7,463,Good,14.3,0.6067415048605052,1.8562979903656263,2.2925347571405443,0.7514160886839212,3.2846635654062037,2.1972245773362196,0
26.8,45.7,2.3,8.2,17.9,5.6,0.88,15.4,440,Good,10.5,0.28048777067222314,1.1939224684724346,2.2192034840549946,0.6312717768418579,2.9391619220655967,1.8870696490323797,0
17.2,64.4,42.7,48.7,20.8,5.9,1.08,12.6,569,Good,91.4,0.8767966965750166,3.7773481021015445,3.906004933102583,0.7323678937132266,3.0819099697950434,1.9315214116032138,1
26.8,48.9,32.6,34.3,17.4,5.7,0.92,10.6,233,Good,66.9,0.9504372900747148,3.5145260669691587,3.563882963939251,0.6523251860396903,2.91235066461494,1.9021075263969205,0
33.5,96.2,22.1,41.0,41.6,15.7,2.17,4.4,596,Poor,63.1,0.5390243770969665,3.139832617527748,3.7376696182833684,1.1537315878891892,3.751854253275325,2.8154087194227095,0
31.4,76.6,2.3,7.9,24.4,7.6,1.01,13.1,570,Good,10.2,0.29113920365326534,1.1939224684724346,2.186051276738094,0.6981347220709844,3.2347491740244907,2.151762203259462,0
28.1,67.8,2.0,6.9,21.5,1.1,0.85,11.0,344,Good,8.9,0.28985503045579264,1.0986122886681098,2.066862759472976,0.6151856390902334,3.1135153092103742,0.7419373447293773,0
23.1,67.0,2.3,8.1,18.7,7.7,1.13,10.7,543,Good,10.399999999999999,0.2839505822283232,1.1939224684724346,2.2082744135228043,0.7561219797213337,2.9806186357439426,2.163323025660538,0
30.3,51.2,7.3,18.8,26.3,14.1,1.39,5.2,624,Moderate,26.1,0.38829785168628445,2.1162555148025524,2.9856819377004897,0.8712933659434193,3.3068867021909143,2.714694743820879,0
16.4,40.9,25.0,28.3,19.1,4.0,1.15,12.5,459,Good,53.3,0.8833921949331379,3.258096538021482,3.3775875160230218,0.7654678421395714,3.0007198150650303,1.6094379124341003,0
24.5,50.7,1.4,8.1,15.3,2.4,1.02,10.6,258,Good,9.5,0.17283948483463152,0.8754687373538999,2.2082744135228043,0.7030975114131134,2.791165107812717,1.2237754316221157,0
27.8,99.6,27.2,34.4,40.4,18.4,2.06,4.7,611,Poor,61.599999999999994,0.7906976514332079,3.339321977944068,3.5667118201397288,1.1184149159642893,3.7232808808312687,2.9652730660692823,0
26.8,72.5,20.7,35.2,18.5,13.2,1.72,5.4,662,Moderate,55.900000000000006,0.5880681651116998,3.077312260546414,3.5890591188317256,1.000631880307906,2.970414465569701,2.653241964607215,0
41.1,86.1,15.8,34.3,34.9,17.5,1.88,5.0,716,Poor,50.099999999999994,0.4606413859871317,2.8213788864092133,3.563882963939251,1.0577902941478545,3.580737295494233,2.917770732084279,0
29.1,71.8,1.6,3.0,23.7,5.6,1.05,12.2,514,Good,4.6,0.5333331555556148,0.9555114450274363,1.3862943611198906,0.7178397931503169,3.2068032436339315,1.8870696490323797,0
31.0,74.1,11.1,14.5,20.9,9.9,0.86,14.4,353,Good,25.6,0.7655171885850215,2.4932054526026954,2.740840023925201,0.6205764877251099,3.086486636822455,2.388762789235098,0
35.2,71.9,0.7,5.3,26.6,5.2,0.98,11.2,442,Good,6.0,0.1320754467782176,0.5306282510621704,1.840549633397487,0.6830968447064438,3.3178157727231046,1.824549292051046,0
25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.3,308,Good,20.8,0.5999999538461575,2.174751721484161,2.6390573296152584,0.6780335427498971,3.367295829986474,2.379546134130174,0
26.6,63.6,8.9,13.5,30.8,7.9,1.0,13.5,221,Good,22.4,0.6592592104252437,2.2925347571405443,2.6741486494265287,0.6931471805599453,3.459466289786131,2.186051276738094,0
24.4,79.3,12.9,18.3,26.1,5.6,1.2,21.7,449,Good,31.200000000000003,0.7049179942667763,2.631888840136646,2.9601050959108397,0.7884573603642702,3.299533727885655,1.8870696490323797,0
42.9,94.8,37.2,58.6,25.6,12.3,1.95,6.7,490,Poor,95.80000000000001,0.6348122758564458,3.6428355156125294,4.087655574071304,1.0818051703517284,3.2809112157876537,2.5877640352277083,1
40.4,65.1,33.1,55.6,35.3,17.9,1.82,5.3,440,Poor,88.7,0.5953237302999329,3.529297384289471,4.036008985209137,1.0367368849500223,3.591817741270805,2.9391619220655967,0
37.5,87.0,43.4,58.7,43.7,21.8,1.79,8.2,484,Poor,102.1,0.7393526279496997,3.7932394694381792,4.089332020398556,1.0260415958332743,3.7999735016195233,3.126760535960395,1
26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,Good,31.5,0.8529411262975808,2.740840023925201,2.8903717578961645,0.7561219797213337,3.1945831322991562,2.1972245773362196,0
27.6,73.5,18.0,24.3,24.2,5.3,0.8,17.7,311,Good,42.3,0.7407407102575839,2.9444389791664403,3.2308043957334744,0.5877866649021191,3.2268439945173775,1.840549633397487,0
21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.1,569,Good,19.2,0.6410255862371295,2.1400661634962708,2.5416019934645457,0.7178397931503169,3.0204248861443626,1.6863989535702288,0
44.1,89.4,18.7,39.9,29.3,18.1,1.87,4.2,450,Poor,58.599999999999994,0.4686716674518379,2.9806186357439426,3.711130063048756,1.0543120297715298,3.4111477125153233,2.9496883350525844,0
27.5,69.5,2.4,10.0,22.2,5.8,0.99,11.1,462,Good,12.4,0.23999997600000242,1.2237754316221157,2.3978952727983707,0.688134638736401,3.1441522786722644,1.916922612182061,0
34.5,45.9,2.7,8.0,28.5,4.4,0.94,12.3,384,Good,10.7,0.3374999578125053,1.308332819650179,2.1972245773362196,0.6626879730752367,3.3843902633457743,1.6863989535702288,0
24.7,78.0,9.3,13.9,19.3,2.4,0.92,10.7,599,Good,23.200000000000003,0.6690647000672878,2.33214389523559,2.7013612129514133,0.6523251860396903,3.0106208860477417,1.2237754316221157,0
20.9,68.0,3.9,11.2,19.7,5.9,1.05,14.3,416,Good,15.1,0.3482142546237273,1.589235205116581,2.501435951739211,0.7178397931503169,3.0301337002713233,1.9315214116032138,0
17.8,57.7,1.2,6.8,27.1,3.0,0.95,10.9,453,Good,8.0,0.17647056228374083,0.7884573603642702,2.0541237336955462,0.6678293725756554,3.3357695763397,1.3862943611198906,0
35.1,75.6,2.8,21.0,31.9,5.9,2.06,5.5,766,Poor,23.8,0.13333332698412728,1.33500106673234,3.091042453358316,1.1184149159642893,3.493472657771326,1.9315214116032138,0
23.9,70.2,4.1,6.0,24.0,1.8,1.03,12.2,458,Good,10.1,0.6833332194444633,1.62924053973028,1.9459101490553132,0.708035793053696,3.2188758248682006,1.0296194171811581,0
25.4,50.5,19.2,26.3,13.7,7.8,0.99,12.0,317,Good,45.5,0.7300379950555894,3.005682604407159,3.3068867021909143,0.688134638736401,2.6878474937846906,2.174751721484161,0
29.4,51.6,29.3,40.2,27.9,11.2,1.72,5.8,591,Moderate,69.5,0.728855703262296,3.4111477125153233,3.7184382563554808,1.000631880307906,3.3638415951183864,2.501435951739211,0
30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406,Good,6.300000000000001,0.21153842085799598,0.7419373447293773,1.824549292051046,0.6575200029167941,3.091042453358316,2.128231705849268,0
26.9,63.4,4.7,10.2,19.4,7.5,1.03,11.0,368,Good,14.899999999999999,0.460784268550562,1.7404661748405046,2.4159137783010487,0.708035793053696,3.0155349008501706,2.1400661634962708,0
28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769,Poor,78.4,0.5019156991970173,3.3032169733019514,3.9740583963475986,1.1118575154181303,3.517497837358316,2.0918640616783932,0
31.4,70.0,19.8,30.5,28.6,13.3,1.86,14.6,364,Moderate,50.3,0.6491803065842523,3.0349529867072724,3.449987545831587,1.0508216248317612,3.3877743613300146,2.6602595372658615,0
43.7,83.8,14.1,54.0,41.9,20.5,2.47,2.9,914,Hazardous,68.1,0.26111110627572026,2.714694743820879,4.007333185232471,1.244154593958768,3.758871825933971,3.068052935133617,0
29.9,96.2,16.2,29.3,35.5,18.2,1.85,3.4,444,Poor,45.5,0.5529010050204435,2.8449093838194073,3.4111477125153233,1.0473189942805592,3.597312260588446,2.954910279033736,0
24.7,65.4,0.0,2.3,21.9,3.9,0.99,13.7,410,Good,2.3,0.0,0.0,1.1939224684724346,0.688134638736401,3.131136910560194,1.589235205116581,0
23.9,69.1,18.2,24.0,21.1,2.1,0.94,10.1,373,Good,42.2,0.7583333017361124,2.954910279033736,3.2188758248682006,0.6626879730752367,3.095577608523707,1.1314021114911006,0
42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,Poor,72.69999999999999,0.7392344320757314,3.462606009790799,3.756538102587751,1.128171090909654,3.634951112088381,2.5649493574615367,0
22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471,Poor,49.0,0.368715073499579,2.653241964607215,3.6054978451748854,0.9321640810304452,3.2188758248682006,2.6100697927420065,0
42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611,Poor,25.299999999999997,0.1822429821381784,1.589235205116581,3.109060958860994,0.9895411936137477,3.5667118201397288,3.077312260546414,0
23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521,Good,17.1,0.8586955588374394,2.186051276738094,2.322387720290225,0.7839015438284094,3.0819099697950434,2.066862759472976,0
30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424,Moderate,29.0,0.4720811943105993,2.33214389523559,3.0301337002713233,1.0885619528146082,3.502549875922443,2.0149030205422647,0
33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678,Moderate,18.7,0.2302631427458459,1.5040773967762742,2.785011242238338,0.8796267475025635,3.4657359027997265,2.4765384001174837,0
37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825,Poor,45.4,0.41874998691406295,2.667228206581955,3.4965075614664802,1.2267122912954254,3.4436180975461075,2.6461747973841225,0
33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,Moderate,53.5,0.7370129630839947,3.1654750481410856,3.459466289786131,1.091923300517313,3.299533727885655,2.791165107812717,0
33.2,62.2,6.3,15.7,19.0,1.1,1.14,11.3,546,Good,22.0,0.4012738597914739,1.9878743481543455,2.8154087194227095,0.76080582903376,2.995732273553991,0.7419373447293773,0
43.5,71.9,25.1,44.1,38.4,18.8,1.8,6.2,569,Poor,69.2,0.5691609848262815,3.261935314328648,3.8088822465086327,1.0296194171811581,3.673765816303888,2.9856819377004897,0
21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,Poor,93.0,0.6817359732054978,3.655839600035736,4.030694535145645,0.9242589015233319,3.5409593240373143,2.681021528714291,1
31.7,59.3,6.9,16.7,29.4,7.0,1.37,11.9,323,Moderate,23.6,0.41317362795367496,2.066862759472976,2.8735646395797834,0.8628899551470398,3.414442608412176,2.0794415416798357,0
29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336,Good,6.699999999999999,0.3137254286812885,0.9555114450274363,1.8082887711792655,0.688134638736401,2.7788192719904172,1.9315214116032138,0
23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good,9.6,0.3714285183673545,1.2809338454620642,2.0794415416798357,0.7514160886839212,3.0204248861443626,1.9878743481543455,0
25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376,Good,18.5,0.7452829485582125,2.186051276738094,2.451005098112319,0.6418538861723948,2.8791984572980396,2.174751721484161,0
30.2,74.5,18.3,25.0,23.3,4.2,0.87,12.0,499,Good,43.3,0.7319999707200011,2.9601050959108397,3.258096538021482,0.6259384308664953,3.190476350346503,1.6486586255873816,0
26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584,Moderate,69.9,0.6524822540784339,3.353406717825807,3.768152635008444,1.0260415958332743,3.462606009790799,1.9878743481543455,0
34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,Poor,21.299999999999997,0.29878046958655674,1.7749523509116738,2.856470206220483,0.9969486348916096,2.747270914255491,2.6100697927420065,0
34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate,23.1,0.4171778885166939,2.0541237336955462,2.8507065015037334,0.9439058989071284,3.744787086052232,2.791165107812717,0
28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541,Moderate,27.1,0.4188481456100447,2.1972245773362196,3.0007198150650303,0.9400072584914712,3.3978584803966405,0.9162907318741551,0
40.9,93.8,3.4,26.7,44.6,10.2,1.75,3.7,759,Poor,30.099999999999998,0.12734081920071838,1.4816045409242156,3.3214324131932926,1.0116009116784799,3.8199077165203406,2.4159137783010487,0
29.1,79.2,3.8,12.6,29.2,-0.5,1.7,6.0,436,Moderate,16.4,0.3015872776518034,1.5686159179138452,2.6100697927420065,0.9932517730102833,3.407841924380824,-0.6931471805599453,0
39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,Poor,67.69999999999999,0.6799007275458877,3.3463891451671604,3.720862499966987,1.0681530811834012,3.7376696182833684,2.4932054526026954,0
29.1,68.1,0.7,5.2,23.4,3.9,0.84,12.6,353,Good,5.9,0.1346153587278156,0.5306282510621704,1.824549292051046,0.6097655716208943,3.1945831322991562,1.589235205116581,0
33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585,Moderate,55.2,0.6283185655363256,3.104586678466073,3.5524868292083815,0.8544153281560676,3.202746442938317,1.3609765531356006,0
27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor,20.0,0.24999998437500096,1.6094379124341003,2.833213344056216,1.0647107369924282,3.66612246699132,2.785011242238338,0
29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679,Moderate,87.8,0.7420634773400104,3.648057459593681,3.9396381724611196,0.9042181506398859,3.2228678461377385,1.824549292051046,1
31.8,68.3,29.4,39.1,23.0,5.8,1.76,6.2,463,Moderate,68.5,0.7519181393371319,3.414442608412176,3.6913763343125234,1.0152306797290584,3.1780538303479458,1.916922612182061,0
23.4,69.5,5.8,12.1,19.5,7.8,1.02,12.6,412,Good,17.9,0.4793388033604295,1.916922612182061,2.5726122302071057,0.7030975114131134,3.0204248861443626,2.174751721484161,0
27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201,Good,9.8,0.0888888790123468,0.5877866649021191,2.302585092994046,0.7466879474879752,3.295836866004329,2.312535423847214,0
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350,Moderate,29.0,0.4356435427899237,2.2823823856765264,3.054001181677967,0.9082585601768908,3.1822118404966093,2.0149030205422647,0
44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575,Hazardous,44.9,0.30903789186478453,2.451005098112319,3.563882963939251,1.2612978709452054,3.676300671907076,3.0106208860477417,0
43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,Moderate,33.6,0.5774647616213727,2.5877640352277083,3.104586678466073,1.000631880307906,3.4210000089583352,2.028148247292285,0
37.5,93.5,38.5,45.1,32.7,14.6,1.74,4.0,454,Poor,83.6,0.8536585176572391,3.676300671907076,3.8308129500026027,1.007957920399979,3.517497837358316,2.747270914255491,1
22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,Good,13.3,0.2666666412698437,1.33500106673234,2.4423470353692043,0.712949807856125,3.109060958860994,1.3862943611198906,0
33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644,Moderate,43.3,0.563176874975564,2.8094026953624978,3.3568971227655755,0.7323678937132266,3.4339872044851463,2.4159137783010487,0
30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,Moderate,47.8,0.6482758397146262,2.9856819377004897,3.4011973816621555,0.9042181506398859,3.214867803470662,2.501435951739211,0
24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,Good,3.2,0.523809274376536,0.7419373447293773,1.1314021114911006,0.7371640659767197,3.2347491740244907,1.6486586255873816,0
21.0,48.4,2.0,7.4,13.3,6.4,1.12,10.1,237,Good,9.4,0.27027023374726566,1.0986122886681098,2.128231705849268,0.7514160886839212,2.6602595372658615,2.0014800002101243,0
23.7,66.3,9.6,17.0,16.6,8.0,1.07,11.3,516,Good,26.6,0.56470584913495,2.3608540011180215,2.8903717578961645,0.7275486072772778,2.8678989020441064,2.1972245773362196,0
20.0,71.0,15.6,21.0,20.0,6.0,0.89,14.4,575,Good,36.6,0.7428571074829948,2.8094026953624978,3.091042453358316,0.636576829071551,3.044522437723423,1.9459101490553132,0
29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691,Poor,84.7,0.7756813254574145,3.6375861597263857,3.885679030088544,1.144222799920162,3.40452517175483,2.797281334830153,1
31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677,Moderate,19.1,0.2905405209094242,1.667706820558076,2.760009940032921,0.959350221334602,3.0587070727153796,2.631888840136646,0
33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433,Moderate,60.6,0.6786703413110708,3.2386784521643803,3.6136169696133895,0.8586616190375187,3.3214324131932926,2.1162555148025524,0
27.8,43.3,19.8,24.5,12.0,4.3,0.96,12.7,404,Good,44.3,0.8081632323198681,3.0349529867072724,3.2386784521643803,0.6729444732424258,2.5649493574615367,1.667706820558076,0
30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333,Moderate,13.100000000000001,0.2718446338014919,1.33500106673234,2.424802725718295,0.8415671856782186,3.109060958860994,2.6602595372658615,0
20.7,73.0,5.6,14.0,12.1,5.9,0.9,13.9,425,Good,19.6,0.39999997142857346,1.8870696490323797,2.70805020110221,0.6418538861723948,2.5726122302071057,1.9315214116032138,0
26.6,62.2,0.2,5.9,16.5,2.8,0.88,11.0,444,Good,6.1000000000000005,0.0338982993392713,0.18232155679395465,1.9315214116032138,0.6312717768418579,2.8622008809294686,1.33500106673234,0
27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,Good,5.6,0.3333332539682728,0.8754687373538999,1.6486586255873816,0.712949807856125,2.928523523860541,1.410986973710262,0
30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493,Moderate,13.7,0.6117646339100431,1.824549292051046,2.2512917986064953,0.7419373447293773,3.295836866004329,2.5877640352277083,0
20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291,Good,13.399999999999999,0.3267326409175603,1.4586150226995167,2.4069451083182885,0.5933268452777344,3.1945831322991562,1.791759469228055,0
23.2,67.2,8.0,14.3,25.1,14.3,1.57,5.4,456,Moderate,22.3,0.5594405203188447,2.1972245773362196,2.72785282839839,0.9439058989071284,3.261935314328648,2.72785282839839,0
31.9,78.1,16.7,30.3,29.4,9.0,1.76,5.3,671,Moderate,47.0,0.5511550973216139,2.8735646395797834,3.4436180975461075,1.0152306797290584,3.414442608412176,2.302585092994046,0
28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552,Moderate,55.3,0.6606606408210018,3.1354942159291497,3.535145354171894,0.9001613499442714,3.0633909220278057,2.4765384001174837,0
35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,Moderate,14.1,0.25892854830995105,1.3609765531356006,2.501435951739211,0.8586616190375187,3.459466289786131,2.7343675094195836,0
23.3,50.4,6.4,13.1,26.7,3.8,1.13,12.3,237,Good,19.5,0.4885495810267496,2.0014800002101243,2.6461747973841225,0.7561219797213337,3.3214324131932926,1.5686159179138452,0
23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403,Good,45.7,0.7713177995613255,3.039749158970765,3.288401887516811,0.6043159668533294,3.3032169733019514,1.8870696490323797,0
34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,Poor,22.5,0.2931034314308373,1.8082887711792655,2.91235066461494,1.1184149159642893,3.086486636822455,2.3978952727983707,0
23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433,Good,41.7,0.7160493532489977,2.91235066461494,3.2308043957334744,0.6471032420585384,3.2733640101522705,1.0986122886681098,0
26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588,Good,10.9,0.22471907587426115,1.0986122886681098,2.2925347571405443,0.6729444732424258,3.173878458937465,0.9162907318741551,0
41.2,86.9,26.7,40.8,39.5,-0.2,1.62,5.6,783,Poor,67.5,0.6544117486663787,3.3214324131932926,3.7328963395307104,0.9631743177730056,3.7013019741124933,-0.22314355131420976,0
25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575,Good,15.8,0.6122448354852209,1.9459101490553132,2.379546134130174,0.7654678421395714,3.3141860046725258,2.186051276738094,0
31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor,39.1,0.5038461344674563,2.6461747973841225,3.295836866004329,1.128171090909654,3.5322256440685598,2.970414465569701,0
30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496,Moderate,66.5,0.7454068045824985,3.380994674344636,3.66612246699132,1.0152306797290584,3.407841924380824,2.785011242238338,0
21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577,Good,31.8,0.5436892939956652,2.501435951739211,3.0726933146901194,0.7178397931503169,2.6741486494265287,2.0014800002101243,0
24.1,45.5,31.0,35.5,18.3,4.0,0.91,10.4,396,Good,66.5,0.8732394120214251,3.4657359027997265,3.597312260588446,0.6471032420585384,2.9601050959108397,1.6094379124341003,0
28.4,83.9,28.4,32.2,33.5,9.0,1.74,6.0,425,Moderate,60.6,0.8819875502488338,3.380994674344636,3.502549875922443,1.007957920399979,3.5409593240373143,2.302585092994046,0
26.6,42.9,6.1,9.5,25.0,4.6,1.02,10.7,221,Good,15.6,0.6421051955678742,1.9600947840472698,2.3513752571634776,0.7030975114131134,3.258096538021482,1.7227665977411035,0
19.2,73.8,4.1,7.2,14.3,4.0,1.1,10.7,448,Good,11.3,0.5694443653549491,1.62924053973028,2.1041341542702074,0.7419373447293773,2.72785282839839,1.6094379124341003,0
26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good,10.299999999999999,0.11956520439508651,0.7419373447293773,2.322387720290225,0.5423242908253617,2.714694743820879,1.824549292051046,0
24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415,Good,8.3,0.18571425918367726,0.832909122935104,2.0794415416798357,0.6830968447064438,2.8094026953624978,1.3862943611198906,0
